iteration,fidelity,n_samples,metallicity,envelope_eff_alpha,sigma_bh,sigma_ns,y_cnp,y_cnp_err,y_raw,log_prop,bce
-2.00000,0.00000,10000.00000,0.01623,55.95596,886.39642,326.14615,0.19869,0.00693,0.00330,0.67569,0.36861
-2.00000,0.00000,10000.00000,0.00782,28.12813,841.73175,359.15915,0.21341,0.00693,0.00690,0.67699,0.37398
-2.00000,0.00000,10000.00000,0.01940,89.28929,964.07410,33.88388,0.16076,0.00693,0.00310,0.65439,0.29411
-2.00000,0.00000,10000.00000,0.01028,66.66666,742.69269,45.53553,0.18520,0.00693,0.00560,0.66442,0.33430
-2.00000,0.00000,10000.00000,0.00555,65.56557,610.64062,874.74475,0.19762,0.00693,0.00990,0.66831,0.34469
-2.00000,0.00000,10000.00000,0.00393,1.40140,243.61362,885.42542,0.22038,0.00693,0.02190,0.66065,0.32954
-2.00000,0.00000,10000.00000,0.00231,30.23023,105.73573,640.74072,0.20840,0.00693,0.01700,0.65795,0.31281
-2.00000,0.00000,10000.00000,0.00208,47.94795,629.08911,703.85388,0.22107,0.00693,0.01640,0.67475,0.36989
-2.00000,0.00000,10000.00000,0.02970,36.73674,667.92792,945.62561,0.20596,0.00693,0.00220,0.67590,0.36848
-2.00000,0.00000,10000.00000,0.02374,94.19419,254.29430,890.28027,0.18473,0.00693,0.00230,0.64890,0.29140
-2.00000,0.00000,10000.00000,0.00686,45.84584,63.01301,431.01102,0.17950,0.00693,0.00890,0.64528,0.27097
-2.00000,0.00000,10000.00000,0.02437,91.69169,663.07306,883.48346,0.18884,0.00693,0.00310,0.66771,0.33800
-2.00000,0.00000,10000.00000,0.02210,57.05706,73.69370,175.64565,0.17614,0.00693,0.00260,0.63612,0.25617
-2.00000,0.00000,10000.00000,0.02425,64.46446,227.10710,521.31134,0.17895,0.00693,0.00300,0.63586,0.26433
-2.00000,0.00000,10000.00000,0.02677,77.97798,866.00598,66.89690,0.18550,0.00693,0.00210,0.67161,0.35159
-2.00000,0.00000,10000.00000,0.00758,40.84084,432.95294,946.59662,0.19496,0.00693,0.00750,0.65598,0.31713
-2.00000,0.00000,10000.00000,0.02108,91.29129,951.45148,653.36334,0.17381,0.00693,0.00240,0.66343,0.33976
-2.00000,0.00000,10000.00000,0.02946,3.10310,832.99298,476.64664,0.21410,0.00693,0.00250,0.68065,0.38391
-2.00000,0.00000,10000.00000,0.00860,62.36236,400.91092,460.14014,0.20609,0.00693,0.00710,0.65819,0.32059
-2.00000,0.00000,10000.00000,0.01638,1.10110,103.79379,117.38739,0.16688,0.00693,0.01040,0.63082,0.24834
-2.00000,0.00000,10000.00000,0.00956,85.48549,68.83884,925.23523,0.14785,0.00693,0.00590,0.62638,0.21381
-2.00000,0.00000,10000.00000,0.02422,55.95596,222.25226,587.33734,0.19151,0.00693,0.00250,0.64608,0.28832
-2.00000,0.00000,10000.00000,0.00504,78.07808,486.35635,671.81183,0.20233,0.00693,0.01180,0.66535,0.33907
-2.00000,0.00000,10000.00000,0.02102,75.27528,817.45746,621.32135,0.18260,0.00693,0.00260,0.66302,0.33732
-2.00000,0.00000,10000.00000,0.01719,3.60360,77.57758,902.90289,0.18592,0.00693,0.00230,0.65399,0.29917
-2.00000,0.00000,1000.00000,0.01554,95.79580,981.55157,576.65668,0.17309,0.02192,0.00200,0.66054,0.32667
-2.00000,0.00000,1000.00000,0.01306,29.92993,241.67168,716.47650,0.20980,0.02192,0.00400,0.65734,0.32687
-2.00000,0.00000,1000.00000,0.01375,96.29630,894.16418,208.65866,0.18470,0.02192,0.00400,0.66242,0.33929
-2.00000,1.00000,1000000.00000,0.02853,43.14314,805.80579,419.35934,0.20734,0.00069,0.00181,0.67864,0.37571
-2.00000,1.00000,1000000.00000,0.00231,10.11011,487.32733,39.70971,0.20984,0.00069,0.01672,0.66661,0.34375
-2.00000,1.00000,1000000.00000,0.01180,13.31331,186.32632,426.15616,0.20770,0.00069,0.00499,0.64968,0.30334
-2.00000,1.00000,1000000.00000,0.00980,44.04404,590.25024,323.23325,0.20283,0.00069,0.00562,0.67072,0.36218
-2.00000,1.00000,1000000.00000,0.01863,52.45245,871.83185,557.23724,0.19483,0.00069,0.00299,0.67384,0.37024
-2.00000,1.00000,1000000.00000,0.02066,94.19419,55.24525,559.17920,0.15396,0.00069,0.00262,0.63631,0.23770
-2.00000,1.00000,1000000.00000,0.01584,16.81682,958.24823,276.62662,0.21342,0.00069,0.00354,0.68223,0.39175
-2.00000,1.00000,1000000.00000,0.02252,25.52553,732.98297,571.80182,0.21615,0.00069,0.00242,0.68221,0.39299
-2.00000,1.00000,1000000.00000,0.01863,12.41241,633.94397,491.21121,0.22367,0.00069,0.00313,0.68382,0.39953
-2.00000,1.00000,1000000.00000,0.02506,78.67868,447.51752,780.56055,0.18505,0.00069,0.00222,0.65823,0.31991
-2.00000,1.00000,1000000.00000,0.02548,19.01902,578.59857,938.82886,0.20525,0.00069,0.00217,0.67041,0.35475
-2.00000,1.00000,1000000.00000,0.02270,28.02803,656.27631,741.72174,0.21547,0.00069,0.00244,0.67962,0.38059
-2.00000,1.00000,1000000.00000,0.00231,95.59560,791.24121,192.15215,0.19200,0.00069,0.01583,0.66089,0.33467
-2.00000,1.00000,1000000.00000,0.01839,60.06006,742.69269,811.63165,0.21123,0.00069,0.00311,0.68206,0.38674
-2.00000,1.00000,1000000.00000,0.02006,26.22623,710.65063,32.91291,0.21655,0.00069,0.00279,0.68993,0.40383
-2.00000,1.00000,1000000.00000,0.01704,38.83884,731.04102,233.90390,0.19906,0.00069,0.00339,0.66972,0.35647
-2.00000,1.00000,1000000.00000,0.00537,34.03403,642.68268,892.22223,0.21320,0.00069,0.01108,0.67644,0.37228
-2.00000,1.00000,1000000.00000,0.01955,41.74174,192.15215,344.59460,0.21052,0.00069,0.00306,0.65464,0.31269
-2.00000,1.00000,1000000.00000,0.02847,47.04705,501.89191,873.77380,0.19241,0.00069,0.00190,0.66111,0.32976
-2.00000,1.00000,1000000.00000,0.00857,56.05606,64.95496,479.55957,0.17411,0.00069,0.00639,0.64440,0.26539
-2.00000,1.00000,1000000.00000,0.01937,9.80981,866.97699,319.34933,0.22190,0.00069,0.00293,0.68525,0.39315
-2.00000,1.00000,1000000.00000,0.00845,70.07007,123.21321,945.62561,0.18437,0.00069,0.00669,0.65133,0.28317
-2.00000,1.00000,1000000.00000,0.02099,70.07007,634.91492,451.40140,0.19211,0.00069,0.00266,0.67029,0.36346
-2.00000,1.00000,1000000.00000,0.02779,6.70671,592.19220,860.18018,0.21803,0.00069,0.00208,0.67742,0.37447
-2.00000,1.00000,1000000.00000,0.00309,92.09209,465.96597,908.72870,0.18946,0.00069,0.01443,0.65496,0.31428
-2.00000,1.00000,1000000.00000,0.02045,42.94294,852.41241,939.79980,0.21290,0.00069,0.00265,0.69042,0.41080
-2.00000,1.00000,1000000.00000,0.02186,7.90791,870.86084,810.66064,0.22589,0.00069,0.00246,0.69483,0.41495
-2.00000,1.00000,1000000.00000,0.01746,11.21121,31.94194,272.74274,0.12590,0.00069,0.00318,0.60685,0.17424
-2.00000,1.00000,1000000.00000,0.01498,61.56156,260.12012,172.73273,0.19050,0.00069,0.00400,0.64467,0.28667
-2.00000,1.00000,1000000.00000,0.01629,6.00601,435.86588,598.01801,0.21275,0.00069,0.00383,0.66430,0.34131
-2.00000,1.00000,1000000.00000,0.00621,78.77878,118.35836,290.22021,0.20544,0.00069,0.01045,0.65377,0.30383
-2.00000,1.00000,1000000.00000,0.02832,70.77077,631.03101,731.04102,0.20579,0.00069,0.00188,0.67402,0.36116
-2.00000,1.00000,1000000.00000,0.01486,95.19520,475.67569,529.07910,0.19048,0.00069,0.00399,0.65507,0.30738
-2.00000,1.00000,1000000.00000,0.02102,77.67768,765.02502,373.72372,0.19248,0.00069,0.00260,0.66985,0.35061
-2.00000,1.00000,1000000.00000,0.00103,18.41842,395.08508,584.42444,0.21835,0.00069,0.02159,0.66382,0.34270
-2.00000,1.00000,1000000.00000,0.01405,22.82282,734.92493,400.91092,0.21296,0.00069,0.00404,0.67843,0.37875
-2.00000,1.00000,1000000.00000,0.01713,26.42643,135.83583,931.06104,0.19749,0.00069,0.00346,0.65279,0.29841
-2.00000,1.00000,1000000.00000,0.01013,42.74274,632.97296,953.39337,0.20206,0.00069,0.00545,0.67278,0.36202
-2.00000,1.00000,1000000.00000,0.01174,38.23824,401.88190,155.25525,0.19374,0.00069,0.00489,0.65423,0.31017
-2.00000,1.00000,1000000.00000,0.02731,64.16416,153.31331,214.48448,0.18590,0.00069,0.00206,0.64133,0.27398
-2.00000,1.00000,1000000.00000,0.00977,3.60360,122.24224,375.66568,0.20310,0.00069,0.00602,0.64953,0.29871
-2.00000,1.00000,1000000.00000,0.01078,69.46947,420.33032,788.32831,0.19150,0.00069,0.00529,0.65796,0.32320
-2.00000,1.00000,1000000.00000,0.02820,33.23323,221.28128,512.57257,0.19910,0.00069,0.00200,0.64767,0.29702
-2.00000,1.00000,1000000.00000,0.01270,11.41141,265.94595,182.44244,0.20094,0.00069,0.00477,0.65288,0.31343
-2.00000,1.00000,1000000.00000,0.02362,39.33934,555.29529,942.71271,0.19428,0.00069,0.00243,0.66348,0.33457
-2.00000,1.00000,1000000.00000,0.00357,26.42643,494.12411,489.26926,0.22641,0.00069,0.01361,0.67024,0.35833
-2.00000,1.00000,1000000.00000,0.02749,63.46346,652.39240,882.51251,0.19779,0.00069,0.00198,0.67344,0.35966
-2.00000,1.00000,1000000.00000,0.01863,93.39339,465.96597,41.65165,0.17202,0.00069,0.00317,0.64096,0.26427
-2.00000,1.00000,1000000.00000,0.01776,16.51652,909.69971,647.53754,0.22229,0.00069,0.00319,0.69310,0.42259
-2.00000,1.00000,1000000.00000,0.02216,65.96597,935.91589,518.39838,0.19504,0.00069,0.00236,0.67504,0.36664
-2.00000,1.00000,1000000.00000,0.00659,63.66366,127.09710,214.48448,0.20225,0.00069,0.00984,0.65153,0.29847
-2.00000,1.00000,1000000.00000,0.01973,58.55856,359.15915,506.74673,0.20863,0.00069,0.00304,0.66644,0.34373
-2.00000,1.00000,1000000.00000,0.02530,18.51852,973.78381,347.50751,0.21822,0.00069,0.00202,0.68674,0.39650
-2.00000,1.00000,1000000.00000,0.00851,46.34635,948.53851,687.34735,0.20609,0.00069,0.00623,0.68358,0.39566
-2.00000,1.00000,1000000.00000,0.02440,72.17217,995.14514,597.04706,0.18628,0.00069,0.00213,0.67084,0.35751
-2.00000,1.00000,1000000.00000,0.02365,68.06807,698.99902,936.88690,0.19758,0.00069,0.00234,0.67548,0.36564
-2.00000,1.00000,1000000.00000,0.02776,38.13814,619.37939,919.40942,0.20338,0.00069,0.00196,0.67378,0.36312
-2.00000,1.00000,1000000.00000,0.01632,61.36136,933.97400,527.13715,0.19655,0.00069,0.00341,0.67548,0.36955
-2.00000,1.00000,1000000.00000,0.01312,87.98799,199.91992,862.12213,0.19340,0.00069,0.00463,0.65466,0.30022
-2.00000,1.00000,1000000.00000,0.01315,65.66566,234.87488,456.25626,0.19221,0.00069,0.00461,0.64514,0.29060
-2.00000,1.00000,1000000.00000,0.00288,2.80280,671.81183,589.27930,0.23015,0.00069,0.01745,0.67773,0.37570
-2.00000,1.00000,1000000.00000,0.01315,99.89990,826.19617,321.29129,0.18025,0.00069,0.00437,0.66356,0.33417
-2.00000,1.00000,1000000.00000,0.02398,44.14415,961.16113,842.70270,0.20741,0.00069,0.00222,0.68506,0.38992
-2.00000,1.00000,1000000.00000,0.01845,98.89890,638.79883,695.11511,0.18940,0.00069,0.00311,0.66068,0.32279
-2.00000,1.00000,1000000.00000,0.01842,62.36236,395.08508,952.42242,0.18907,0.00069,0.00329,0.65586,0.31606
-2.00000,1.00000,1000000.00000,0.01432,35.13514,53.30330,349.44946,0.16562,0.00069,0.00392,0.63674,0.24991
-2.00000,1.00000,1000000.00000,0.00486,48.64865,31.94194,923.29327,0.15064,0.00069,0.01155,0.62731,0.21821
-2.00000,1.00000,1000000.00000,0.01007,76.07607,75.63564,426.15616,0.17946,0.00069,0.00549,0.64884,0.27822
-2.00000,1.00000,1000000.00000,0.01318,83.78378,297.98798,409.64966,0.19066,0.00069,0.00453,0.65081,0.30249
-2.00000,1.00000,1000000.00000,0.00636,1.00100,107.67768,219.33934,0.20288,0.00069,0.01652,0.64992,0.29818
-2.00000,1.00000,1000000.00000,0.00381,69.16917,400.91092,408.67868,0.20654,0.00069,0.01321,0.65731,0.31886
-2.00000,1.00000,1000000.00000,0.02482,97.99800,582.48248,871.83185,0.18105,0.00069,0.00225,0.66351,0.32766
-2.00000,1.00000,1000000.00000,0.01629,23.52352,900.96094,636.85687,0.21795,0.00069,0.00341,0.69000,0.41487
-2.00000,1.00000,1000000.00000,0.00345,88.78879,477.61761,480.53052,0.19685,0.00069,0.01365,0.65433,0.30790
-2.00000,1.00000,1000000.00000,0.00585,46.04605,321.29129,903.87390,0.20874,0.00069,0.01082,0.66387,0.34365
-2.00000,1.00000,1000000.00000,0.02165,72.17217,329.05905,479.55957,0.20011,0.00069,0.00273,0.65992,0.32721
-2.00000,1.00000,1000000.00000,0.02129,59.25926,743.66364,271.77176,0.19491,0.00069,0.00257,0.67089,0.35926
-2.00000,1.00000,1000000.00000,0.00821,80.88088,920.38037,933.00299,0.20110,0.00069,0.00638,0.68059,0.38364
-2.00000,1.00000,1000000.00000,0.02728,8.40841,629.08911,596.07605,0.22585,0.00069,0.00211,0.68096,0.38097
-2.00000,1.00000,1000000.00000,0.02698,3.10310,46.50651,510.63065,0.14748,0.00069,0.00209,0.62131,0.21480
-2.00000,1.00000,1000000.00000,0.00812,34.43443,122.24224,678.60858,0.20132,0.00069,0.00688,0.65446,0.30340
-2.00000,1.00000,1000000.00000,0.01602,42.44244,974.75476,364.01401,0.20600,0.00069,0.00345,0.68096,0.38373
-2.00000,1.00000,1000000.00000,0.02979,93.69370,562.09210,743.66364,0.19707,0.00069,0.00178,0.67086,0.34970
-2.00000,1.00000,1000000.00000,0.01279,84.88489,438.77878,657.24725,0.19389,0.00069,0.00459,0.66564,0.34049
-2.00000,1.00000,1000000.00000,0.02877,32.13213,883.48346,442.66266,0.21501,0.00069,0.00179,0.68316,0.38299
-2.00000,1.00000,1000000.00000,0.00426,41.84184,277.59760,330.03003,0.22264,0.00069,0.01246,0.66318,0.33959
-2.00000,1.00000,1000000.00000,0.00291,3.80380,500.92093,208.65866,0.21612,0.00069,0.01658,0.66634,0.34718
-2.00000,1.00000,1000000.00000,0.02219,6.30631,661.13110,194.09410,0.19991,0.00069,0.00255,0.66513,0.34262
-2.00000,1.00000,1000000.00000,0.02922,6.20621,396.05606,364.01401,0.22067,0.00069,0.00199,0.66469,0.33930
-2.00000,1.00000,1000000.00000,0.02228,73.67368,991.26129,424.21420,0.19424,0.00069,0.00237,0.67612,0.36629
-2.00000,1.00000,1000000.00000,0.00528,89.18919,695.11511,400.91092,0.19096,0.00069,0.01099,0.66766,0.35840
-2.00000,1.00000,1000000.00000,0.01378,0.30030,327.11713,614.52454,0.21102,0.00069,0.00794,0.66022,0.33112
-2.00000,1.00000,1000000.00000,0.01261,3.30330,348.47849,499.94995,0.20957,0.00069,0.00506,0.65806,0.32467
-2.00000,1.00000,1000000.00000,0.02126,70.67067,78.54855,296.04605,0.19285,0.00069,0.00258,0.65040,0.29045
-2.00000,1.00000,1000000.00000,0.01803,13.51351,387.31732,680.55054,0.20660,0.00069,0.00336,0.66090,0.33294
-2.00000,1.00000,1000000.00000,0.02102,33.73373,167.87788,590.25024,0.21563,0.00069,0.00278,0.66192,0.32951
-2.00000,1.00000,1000000.00000,0.01827,53.45345,576.65668,817.45746,0.19947,0.00069,0.00316,0.67043,0.35329
-2.00000,1.00000,1000000.00000,0.02300,0.90090,324.20419,953.39337,0.21156,0.00069,0.00805,0.66431,0.34381
-2.00000,1.00000,1000000.00000,0.00124,18.31832,153.31331,933.00299,0.21482,0.00069,0.02065,0.65995,0.31964
-2.00000,1.00000,1000000.00000,0.00246,95.29530,487.32733,261.09109,0.19100,0.00069,0.01569,0.65632,0.31795
-2.00000,1.00000,1000000.00000,0.00220,13.61361,693.17316,292.16217,0.22622,0.00069,0.01647,0.67677,0.37679
-2.00000,1.00000,1000000.00000,0.01067,96.69669,607.72772,217.39740,0.17686,0.00069,0.00518,0.65261,0.30343
-2.00000,1.00000,1000000.00000,0.02117,65.76576,945.62561,586.36639,0.18829,0.00069,0.00251,0.67129,0.36130
-2.00000,1.00000,1000000.00000,0.01872,43.64364,100.88088,761.14111,0.18318,0.00069,0.00306,0.64703,0.27958
-2.00000,1.00000,1000000.00000,0.02108,63.16316,170.79079,551.41144,0.19555,0.00069,0.00279,0.65054,0.29706
-2.00000,1.00000,1000000.00000,0.01881,83.68369,879.59961,168.84885,0.19825,0.00069,0.00295,0.67610,0.37468
-2.00000,1.00000,1000000.00000,0.00100,8.30831,506.74673,166.90691,0.20778,0.00069,0.02214,0.65888,0.32520
-2.00000,1.00000,1000000.00000,0.02171,61.66166,63.01301,335.85587,0.17928,0.00069,0.00252,0.64611,0.27490
-2.00000,1.00000,1000000.00000,0.00058,54.35435,221.28128,474.70471,0.21000,0.00069,0.02173,0.65176,0.30909
-2.00000,1.00000,1000000.00000,0.01623,55.95596,886.39642,326.14615,0.19785,0.00069,0.00340,0.67534,0.37160
-2.00000,1.00000,1000000.00000,0.00782,28.12813,841.73175,359.15915,0.21729,0.00069,0.00682,0.68129,0.38552
-2.00000,1.00000,1000000.00000,0.01940,89.28929,964.07410,33.88388,0.16206,0.00069,0.00284,0.65485,0.29450
-2.00000,1.00000,1000000.00000,0.01028,66.66666,742.69269,45.53553,0.18860,0.00069,0.00533,0.66872,0.34763
-2.00000,1.00000,1000000.00000,0.00555,65.56557,610.64062,874.74475,0.20002,0.00069,0.01077,0.67049,0.35353
-2.00000,1.00000,1000000.00000,0.00393,1.40140,243.61362,885.42542,0.21925,0.00069,0.02050,0.66048,0.32866
-2.00000,1.00000,1000000.00000,0.00231,30.23023,105.73573,640.74072,0.20801,0.00069,0.01605,0.65767,0.31305
-2.00000,1.00000,1000000.00000,0.00208,47.94795,629.08911,703.85388,0.22185,0.00069,0.01676,0.67571,0.37332
-2.00000,1.00000,1000000.00000,0.02970,36.73674,667.92792,945.62561,0.20753,0.00069,0.00178,0.67839,0.37490
-2.00000,1.00000,1000000.00000,0.02374,94.19419,254.29430,890.28027,0.18852,0.00069,0.00253,0.65155,0.29790
-2.00000,1.00000,1000000.00000,0.00686,45.84584,63.01301,431.01102,0.17886,0.00069,0.00906,0.64524,0.26990
-2.00000,1.00000,1000000.00000,0.02437,91.69169,663.07306,883.48346,0.19196,0.00069,0.00229,0.67145,0.35120
-2.00000,1.00000,1000000.00000,0.02210,57.05706,73.69370,175.64565,0.17701,0.00069,0.00244,0.63706,0.25807
-2.00000,1.00000,1000000.00000,0.02425,64.46446,227.10710,521.31134,0.17988,0.00069,0.00240,0.63756,0.26788
-2.00000,1.00000,1000000.00000,0.02677,77.97798,866.00598,66.89690,0.18555,0.00069,0.00199,0.67172,0.35489
-2.00000,1.00000,1000000.00000,0.00758,40.84084,432.95294,946.59662,0.20285,0.00069,0.00759,0.66301,0.33756
-2.00000,1.00000,1000000.00000,0.02108,91.29129,951.45148,653.36334,0.17718,0.00069,0.00252,0.66657,0.34778
-2.00000,1.00000,1000000.00000,0.02946,3.10310,832.99298,476.64664,0.21687,0.00069,0.00205,0.68302,0.39088
-2.00000,1.00000,1000000.00000,0.00860,62.36236,400.91092,460.14014,0.20844,0.00069,0.00647,0.66021,0.32647
-2.00000,1.00000,1000000.00000,0.01638,1.10110,103.79379,117.38739,0.16797,0.00069,0.01010,0.63240,0.25248
-2.00000,1.00000,1000000.00000,0.00956,85.48549,68.83884,925.23523,0.14906,0.00069,0.00568,0.62801,0.21760
-2.00000,1.00000,1000000.00000,0.02422,55.95596,222.25226,587.33734,0.19153,0.00069,0.00241,0.64593,0.28847
-2.00000,1.00000,1000000.00000,0.00504,78.07808,486.35635,671.81183,0.20610,0.00069,0.01141,0.66946,0.35155
-2.00000,1.00000,1000000.00000,0.02102,75.27528,817.45746,621.32135,0.18600,0.00069,0.00257,0.66587,0.34455
-2.00000,1.00000,1000000.00000,0.01719,3.60360,77.57758,902.90289,0.18940,0.00069,0.00346,0.65667,0.30509
-2.00000,1.00000,1000000.00000,0.02093,52.85285,153.31331,860.18018,0.00067,0.00069,0.00460,0.55722,0.05132
-2.00000,1.00000,1000000.00000,0.00456,54.45446,512.57257,45.53553,0.74742,0.00069,0.00203,1.31140,6.81774
-2.00000,1.00000,1000000.00000,0.02087,44.04404,130.98099,739.77979,0.19640,0.00069,0.00277,0.65270,0.29679
-2.00000,1.00000,1000000.00000,0.02915,98.00124,12.23357,13.93768,0.13417,0.00069,0.00165,0.61452,0.19780
-2.00000,1.00000,1000000.00000,0.00587,53.36024,0.30973,955.65540,0.08391,0.00069,0.01044,0.58850,0.11842
-2.00000,1.00000,1000000.00000,0.02168,76.07607,152.34235,358.18820,0.19541,0.00069,0.00268,0.64719,0.28954
-2.00000,1.00000,1000000.00000,0.02485,92.89289,571.80182,355.27527,0.18336,0.00069,0.00224,0.66584,0.35350
-2.00000,1.00000,1000000.00000,0.01593,10.51051,983.49347,857.26727,0.22155,0.00069,0.00343,0.69466,0.41413
-2.00000,1.00000,1000000.00000,0.02210,45.84584,303.81381,748.51849,0.19884,0.00069,0.00266,0.65535,0.31736
-2.00000,1.00000,1000000.00000,0.02737,30.53053,158.16817,722.30231,0.21114,0.00069,0.00206,0.65994,0.32137
-2.00000,1.00000,1000000.00000,0.01213,99.19920,308.66867,338.76877,0.18240,0.00069,0.00475,0.64525,0.28411
-2.00000,1.00000,1000000.00000,0.01309,21.12112,600.93091,808.71869,0.21272,0.00069,0.00434,0.67476,0.36857
-2.00000,1.00000,1000000.00000,0.00438,78.57858,505.77579,769.87988,0.19335,0.00069,0.01199,0.66375,0.33377
-2.00000,1.00000,1000000.00000,0.02770,58.15816,404.79480,899.01904,0.19245,0.00069,0.00209,0.65766,0.32050
-2.00000,1.00000,1000000.00000,0.02728,84.38438,932.03204,317.40741,0.18206,0.00069,0.00196,0.66729,0.34823
-2.00000,1.00000,1000000.00000,0.02291,82.18218,411.59158,167.87788,0.18277,0.00069,0.00254,0.65070,0.29729
-2.00000,1.00000,1000000.00000,0.01803,13.41341,756.28632,973.78381,0.22287,0.00069,0.00317,0.68995,0.40865
-2.00000,1.00000,1000000.00000,0.02264,94.99500,303.81381,986.40643,0.18571,0.00069,0.00260,0.65226,0.30140
